rgi_id,glac_name,surge_type,o1region,o2region,glims_id,anlys_id,subm_id,src_date,cenlon,cenlat,utm_zone,area_km2,primeclass,conn_lvl,term_type,is_rgi6,termlon,termlat,zmin_m,zmax_m,zmed_m,zmean_m,slope_deg,aspect_deg,aspect_sec,dem_source,lmax_m
RGI2000-v7.0-G-11-02094,"",0,11,11-01,G009723E46515N,754921,731,2003-07-30T00:00:00,9.723253684684686,46.515552,32,0.012598636101633,0,0,9,0,9.72254554316871,46.515956603466,2923.589,3000.184,2959.4238,2956.575,24.475996,324.1110610961914,8,COPDEM30,150
RGI2000-v7.0-G-11-02095,AGNEL VADRET D',0,11,11-01,G009724E46513N,754923,731,2003-07-30T00:00:00,9.723997782407407,46.5133825,32,0.238597244457259,0,0,9,0,9.72922202862421,46.511594741631114,2953.854,3160.1975,3040.0496,3043.1133,19.23143,28.853254,2,COPDEM30,808
RGI2000-v7.0-G-11-02096,TRAUNTER OVAS VADRET,0,11,11-01,G009736E46507N,754939,731,2003-07-30T00:00:00,9.736286197447445,46.506879,32,0.015897124597472,0,0,9,0,9.737011602694437,46.50756308952607,2867.2354,2943.9663,2890.9985,2894.733,24.699621,358.15606009960175,1,COPDEM30,174
RGI2000-v7.0-G-11-02097,TRAUNTER OVAS VADRET,0,11,11-01,G009739E46506N,754941,731,2003-07-30T00:00:00,9.739045465869456,46.5068215,32,0.02823225436923,0,0,9,0,9.740736203774912,46.50768725510896,2843.8606,2937.5742,2886.7693,2887.4778,22.905441,36.9886,2,COPDEM30,253
RGI2000-v7.0-G-11-02098,TRAUNTER OVAS VADRET,0,11,11-01,G009746E46508N,754947,731,2003-07-30T00:00:00,9.746210977777778,46.507704000000004,32,0.157616064757729,0,0,9,0,9.74401779242872,46.5093393311338,2738.0266,2910.328,2819.3433,2817.1477,21.125437,350.4253759384155,1,COPDEM30,498
RGI2000-v7.0-G-11-02099,GIAVIL VADRET DAL,0,11,11-01,G009758E46517N,754954,731,2003-07-30T00:00:00,9.758656737962962,46.5169375,32,0.014408022737836,0,0,9,0,9.759635450804096,46.51701657268272,2903.236,3027.6028,2968.6438,2966.3977,41.135128,47.64148,2,COPDEM30,142
RGI2000-v7.0-G-11-02100,"",0,11,11-01,G009765E46495N,754961,731,2003-07-30T00:00:00,9.764808014814815,46.495433,32,0.01981507001403,0,0,9,0,9.766368009588565,46.495152647232665,2771.6536,2860.4514,2797.8313,2802.9392,22.88558,106.46998,3,COPDEM30,214
RGI2000-v7.0-G-11-02101,GGLIA VADRET-S,0,11,11-01,G009762E46493N,754960,731,2003-07-30T00:00:00,9.7635995,46.492875999999995,32,0.091871057503281,0,0,9,0,9.767091533599164,46.49298721132354,2860.4355,3215.3977,3041.4521,3044.6174,37.395508,46.514194,2,COPDEM30,492
RGI2000-v7.0-G-11-02102,LAGREV VADRET,0,11,11-01,G009732E46452N,754935,731,2003-07-30T00:00:00,9.733151014814815,46.452443,32,0.17202619997103,0,0,9,0,9.736506159218271,46.45504433006286,2735.9531,3061.4924,2908.4436,2908.5264,26.952595,36.87845,2,COPDEM30,695
RGI2000-v7.0-G-11-02103,CORVATSCH VADRET DAL,0,11,11-01,G009822E46416N,754997,731,2003-07-30T00:00:00,9.825226,46.4190105,32,0.454816170052211,0,0,9,0,9.826922234379202,46.42453310604418,2885.3677,3373.6475,3177.1572,3147.113,23.261473,48.40872,2,COPDEM30,1536
RGI2000-v7.0-G-11-02104,ALP OTA VADRET DA L',0,11,11-01,G009826E46413N,754998,731,2003-07-30T00:00:00,9.831200498148148,46.413971000000004,32,0.152206946991957,0,0,9,0,9.835521758997603,46.41574723275831,2901.0063,3220.8833,3045.4468,3047.5024,23.2978,45.673405,2,COPDEM30,977
RGI2000-v7.0-G-11-02105,MURTEL VADRET DAL,0,11,11-01,G009821E46407N,754994,731,2003-07-30T00:00:00,9.823115925925926,46.4084915,32,0.349472492520057,0,0,9,0,9.830337494111049,46.41127921291396,3008.2078,3320.3289,3162.9219,3156.828,19.493786,88.555824,3,COPDEM30,1077
RGI2000-v7.0-G-11-02106,"",0,11,11-01,G009825E46412N,754992,731,2003-07-30T00:00:00,9.820229477777778,46.4112155,32,0.050436433084144,0,0,9,0,9.82257431825645,46.411423982741944,3296.2578,3387.7224,3348.7124,3346.5537,20.217333,121.74112,4,COPDEM30,407
RGI2000-v7.0-G-11-02107,Plaun da las Furtschellas,0,11,11-01,G009814E46403N,754985,731,2003-07-30T00:00:00,9.8130895,46.403573,32,0.136891976548192,0,0,9,0,9.80999566146912,46.40546214931622,2946.8806,3194.974,3080.938,3079.6272,25.894457,326.12042236328125,8,COPDEM30,579
RGI2000-v7.0-G-11-02108,Fuorcla da Lej Sgrischus,0,11,11-01,G009819E46402N,754991,731,2003-07-30T00:00:00,9.819502,46.4017725,32,0.053136520601992,0,0,9,0,9.821273843479403,46.402804548313526,3062.0242,3267.6729,3149.7378,3156.8115,34.094727,79.81996,3,COPDEM30,363
RGI2000-v7.0-G-11-02109,Piz da Lej Alv,0,11,11-01,G009818E46386N,754989,731,2003-07-30T00:00:00,9.817707485185185,46.3861245,32,0.036923741473389,0,0,9,0,9.819881153891153,46.38801038813747,2908.832,3155.6216,3009.2725,3014.2766,27.755758,47.621925,2,COPDEM30,532
RGI2000-v7.0-G-11-02110,CHAPTSCHIN VADRET DAL,0,11,11-01,G009820E46379N,754993,731,2003-07-30T00:00:00,9.821328396296295,46.38042299999999,32,0.493627369863735,0,0,9,0,9.826272255392158,46.38214918280968,2842.6152,3278.108,3084.2307,3065.7234,24.69228,44.64888,2,COPDEM30,962
RGI2000-v7.0-G-11-02111,CHAPTSCHIN VADRETTIN DAL,0,11,11-01,G009816E46378N,754987,731,2003-07-30T00:00:00,9.815248165645961,46.377749,32,0.254617463495698,0,0,9,0,9.81321043367591,46.37900326601775,3053.914,3298.8694,3198.6787,3191.5627,20.711563,301.9810104370117,8,COPDEM30,588
RGI2000-v7.0-G-11-02112,"",0,11,11-01,G009810E46375N,754984,731,2003-07-30T00:00:00,9.809538,46.374574,32,0.013513423228295,0,0,9,0,9.80884692130018,46.37525359538274,2905.3643,2992.837,2942.6377,2942.559,21.39618,309.7864685058594,8,COPDEM30,234
RGI2000-v7.0-G-11-02113,"",0,11,11-01,G009814E46373N,754986,731,2003-07-30T00:00:00,9.813994022222222,46.3725185,32,0.012609813941056,0,0,9,0,9.813101948243114,46.372793595244595,3152.7893,3253.8242,3213.8499,3210.6187,38.023876,279.95704650878906,7,COPDEM30,146
RGI2000-v7.0-G-11-02114,TREMOGGIA VADRET DAL,0,11,11-01,G009820E46358N,754990,731,2003-07-30T00:00:00,9.820229,46.3591075,32,1.929892816803303,0,0,9,0,9.807099211886316,46.36785530280581,2668.276,3216.2288,2980.0374,2970.0461,16.802217,306.5116424560547,8,COPDEM30,2206
RGI2000-v7.0-G-11-02115,Pizzo delle Tre Mogge,0,11,11-01,G009824E46350N,754995,731,2003-07-30T00:00:00,9.823992485185185,46.350035000000005,32,0.042323412605073,0,0,9,0,9.824760004532827,46.349221305967944,3121.1692,3264.3252,3162.391,3170.315,36.743313,180.433837890625,5,COPDEM30,266
RGI2000-v7.0-G-11-02116,Scerscen Inferiore,0,11,11-01,G009837E46351N,755000,731,2003-07-30T00:00:00,9.83706062962963,46.350481,32,4.666908928756738,0,0,9,0,9.871622002429424,46.3540030153693,2617.7456,3379.2495,2976.6978,2985.3857,15.71901,90.38751,3,COPDEM30,3642
RGI2000-v7.0-G-11-02117,"",0,11,11-01,G009819E46357N,754983,731,2003-07-30T00:00:00,9.8099775,46.3514865,32,0.142294833733466,0,0,9,0,9.808450428918793,46.35365699669287,2893.0337,3010.1216,2946.2725,2947.3362,18.280947,288.5579605102539,7,COPDEM30,618
RGI2000-v7.0-G-11-02118,FEX VADRET DA,0,11,11-01,G009798E46346N,754978,731,2003-07-30T00:00:00,9.799004,46.347648500000005,32,0.411335281041618,0,0,9,0,9.795547253027584,46.351267579655136,2530.212,2911.8748,2741.2495,2731.947,25.037142,343.87375259399414,1,COPDEM30,1188
RGI2000-v7.0-G-11-02119,"",0,11,11-01,G009794E46344N,754974,731,2003-07-30T00:00:00,9.7942745,46.3441715,32,0.014410403747963,0,0,9,0,9.794673203200123,46.3447902163161,2939.93,3025.1033,2989.9949,2986.3562,30.019056,24.51594,2,COPDEM30,163
RGI2000-v7.0-G-11-02120,"",0,11,11-01,G009797E46345N,754972,731,2003-07-30T00:00:00,9.788233975845412,46.344753499999996,32,0.367587159500645,0,0,9,0,9.792765656159508,46.34766879123465,2747.946,3336.8982,3030.8838,3026.7344,32.555378,44.41719,2,COPDEM30,980
RGI2000-v7.0-G-11-02121,"",0,11,11-01,G009790E46351N,754973,731,2003-07-30T00:00:00,9.790276517592591,46.3508145,32,0.028824437624089,0,0,9,0,9.7916446836541,46.351075001626995,2624.9258,2710.9438,2654.9458,2657.2476,24.633816,45.07175,2,COPDEM30,263
RGI2000-v7.0-G-11-02122,"",0,11,11-01,G009795E46356N,754975,731,2003-07-30T00:00:00,9.794830999999999,46.3556425,32,0.035128710122788,0,0,9,0,9.794947935138733,46.356991497893596,2319.5789,2397.3923,2347.8176,2350.4182,17.606197,20.696613,1,COPDEM30,309
RGI2000-v7.0-G-11-02123,GZ VADRET DAL,0,11,11-01,G009778E46353N,754967,731,2003-07-30T00:00:00,9.777642499999999,46.3534655,32,0.638199209854476,0,0,9,0,9.780484750161856,46.361394136037724,2683.2341,3236.584,3001.5918,2990.3394,25.851816,42.501804,2,COPDEM30,2111
RGI2000-v7.0-G-11-02124,FEDOZ VADREC DA,0,11,11-01,G009772E46340N,754966,731,2003-07-30T00:00:00,9.772838366666669,46.344588,32,2.030853762819331,0,0,9,0,9.761857224317424,46.35397700414413,2565.337,3298.048,2932.0122,2944.9219,19.409445,315.5325698852539,8,COPDEM30,2384
RGI2000-v7.0-G-11-02125,"",0,11,11-01,G009771E46339N,754955,731,2003-07-30T00:00:00,9.760171,46.3448085,32,0.133296656564948,0,0,9,0,9.760783510413102,46.34682993770252,2844.604,3036.9832,2943.227,2939.2642,26.667213,46.48115,2,COPDEM30,530
RGI2000-v7.0-G-11-02126,"",0,11,11-01,G009755E46348N,754953,731,2003-07-30T00:00:00,9.75582535795455,46.347584999999995,32,0.023234062282407,0,0,9,0,9.756208229948973,46.34869599658541,2842.541,2966.6467,2884.858,2892.8315,26.449423,20.173464,1,COPDEM30,281
RGI2000-v7.0-G-11-02127,Fedoz-W,0,11,11-01,G009750E46348N,754949,731,2003-07-30T00:00:00,9.75047696388889,46.3486525,32,0.15581852663719,0,0,9,0,9.751761733146099,46.350533809876126,2846.1318,3005.813,2915.8828,2916.8745,22.17275,31.668594,2,COPDEM30,553
RGI2000-v7.0-G-11-02128,Pizzo del Muretto-NE,0,11,11-01,G009745E46351N,754945,731,2003-07-30T00:00:00,9.7452615,46.3521965,32,0.063944113403149,0,0,9,0,9.747224397438762,46.353209769822556,2870.5806,3056.1687,2946.2354,2951.2988,28.940538,52.76002,2,COPDEM30,395
RGI2000-v7.0-G-11-02129,Piz Fedoz-SE,0,11,11-01,G009742E46357N,754944,731,2003-07-30T00:00:00,9.742599736111112,46.3572085,32,0.044132358506392,0,0,9,0,9.744174719661308,46.35832657755004,2934.9395,3073.2458,2995.1748,2998.8457,29.467443,68.23063,3,COPDEM30,286
RGI2000-v7.0-G-11-02130,"",0,11,11-01,G009734E46364N,754937,731,2003-07-30T00:00:00,9.733727004629628,46.3644205,32,0.021618409735998,0,0,9,0,9.732954200965976,46.36491206550452,2724.098,2756.592,2737.0166,2737.2993,12.027845,287.2966995239258,7,COPDEM30,188
RGI2000-v7.0-G-11-02131,ROSSI VADRET DEI,0,11,11-01,G009715E46348N,754911,731,2003-07-30T00:00:00,9.7155875,46.349145,32,0.046831774148669,0,0,9,0,9.715608870983568,46.350757291449135,2682.2769,2884.0662,2801.9873,2793.2188,32.248966,0.6150764,1,COPDEM30,351
RGI2000-v7.0-G-11-02132,Val Muretto,0,11,11-01,G009721E46343N,754919,731,2003-07-30T00:00:00,9.721743508333333,46.3428975,32,0.012607561979413,0,0,9,0,9.722436689378618,46.34316346324976,2937.697,3038.6106,2974.3188,2978.0964,41.1297,41.93472,2,COPDEM30,119
RGI2000-v7.0-G-11-02133,Monte del Forno,0,11,11-01,G009721E46338N,754918,731,2003-07-30T00:00:00,9.720705485185185,46.338043,32,0.116182944334423,0,0,9,0,9.71754381410752,46.33725416821162,2855.8354,3068.4595,2961.579,2967.2485,25.774769,262.70086669921875,7,COPDEM30,497
RGI2000-v7.0-G-11-02134,"",0,11,11-01,G009720E46332N,754916,731,2003-07-30T00:00:00,9.719849761111112,46.332245,32,0.016213624055378,0,0,9,0,9.71867842421399,46.331576964565144,2637.7087,2689.8455,2666.951,2666.0774,17.493078,205.7983856201172,6,COPDEM30,170
RGI2000-v7.0-G-11-02135,"",0,11,11-01,G009717E46328N,754908,731,2003-07-30T00:00:00,9.714732007407406,46.328362,32,0.086462930722862,0,0,9,0,9.7131117645094,46.32864200195916,2549.0203,2648.7537,2591.7659,2591.7214,22.108335,327.29572677612305,8,COPDEM30,229
RGI2000-v7.0-G-11-02136,FORNO VADREC DEL,0,11,11-01,G009722E46319N,754920,731,2003-07-30T00:00:00,9.722605247379455,46.318595,32,0.139254325261222,0,0,9,0,9.720048837071992,46.317798509111896,2796.0415,2968.4216,2889.1436,2881.027,23.065409,240.774040222168,6,COPDEM30,429
RGI2000-v7.0-G-11-02137,"",0,11,11-01,G009729E46319N,754929,731,2003-07-30T00:00:00,9.728636492592592,46.318824000000006,32,0.010804392681944,0,0,9,0,9.729216645938921,46.318519134717356,2742.9617,2871.2139,2784.2544,2786.936,43.804585,96.38446,3,COPDEM30,137
RGI2000-v7.0-G-11-02138,"",0,11,11-01,G009731E46318N,754931,731,2003-07-30T00:00:00,9.73116024074074,46.318133,32,0.023421069329163,0,0,9,0,9.732325952367729,46.31789671356472,2665.1948,2718.4019,2682.5217,2684.7627,18.931862,78.13107,3,COPDEM30,243
RGI2000-v7.0-G-11-02139,Vazzeda,0,11,11-01,G009729E46312N,754928,731,2003-07-30T00:00:00,9.728940000000001,46.312342,32,0.332354454557975,0,0,9,0,9.733046609714485,46.31350465618044,2765.2888,3096.1934,2907.564,2912.7986,25.363047,56.230896,2,COPDEM30,703
RGI2000-v7.0-G-11-02140,Cima di Rosso Est,0,11,11-01,G009725E46306N,754924,731,2003-07-30T00:00:00,9.724769,46.306294,32,0.156717777517994,0,0,9,0,9.729810997998245,46.30459682029936,2747.4265,3088.0608,2905.0298,2904.2517,30.371979,121.252846,4,COPDEM30,723
RGI2000-v7.0-G-11-02141,Cima di Rosso Sud Est,0,11,11-01,G009721E46303N,754917,731,2003-07-30T00:00:00,9.720641029629629,46.303484999999995,32,0.077447147631217,0,0,9,0,9.723007020004239,46.302660200005775,2858.797,3167.8723,2968.3184,2972.319,34.202446,124.0612,4,COPDEM30,446
RGI2000-v7.0-G-11-02142,"",0,11,11-01,G009716E46308N,754910,731,2003-07-30T00:00:00,9.716470737430168,46.307691,32,0.032318905427648,0,0,9,0,9.715909841394081,46.30914124491173,2992.85,3291.942,3167.1436,3161.587,43.21856,348.5175676345825,1,COPDEM30,336
RGI2000-v7.0-G-11-02143,FORNO VADREC DEL,0,11,11-01,G009697E46305N,754907,731,2003-07-30T00:00:00,9.71076689444479,46.315619,32,6.887068273266101,0,0,9,0,9.700796811257275,46.33978788622254,2227.37,3288.2043,2732.0945,2744.3115,19.867813,356.97983169555664,1,COPDEM30,6504
RGI2000-v7.0-G-11-02144,"",0,11,11-01,G009692E46321N,754895,731,2003-07-30T00:00:00,9.691645238888889,46.321079,32,0.022513592533767,0,0,9,0,9.69263040415817,46.32196437455744,2631.4521,2712.9111,2675.3225,2674.8242,24.7099,65.648384,2,COPDEM30,230
RGI2000-v7.0-G-11-02145,"",0,11,11-01,G009686E46320N,754890,731,2003-07-30T00:00:00,9.685595,46.3203055,32,0.011710527181897,0,0,9,0,9.684972755885259,46.32044420141142,2900.0818,2959.8574,2931.457,2929.9272,27.84228,268.0331802368164,7,COPDEM30,114
RGI2000-v7.0-G-11-02146,CANTUN VADREC DAL,0,11,11-01,G009678E46317N,754883,731,2003-07-30T00:00:00,9.6795285,46.3181815,32,0.817304224948247,0,0,9,0,9.67346377276197,46.324292514112834,2563.4187,3249.1238,2813.134,2828.8093,22.522047,338.24135398864746,1,COPDEM30,1595
RGI2000-v7.0-G-11-02147,"",0,11,11-01,G009669E46321N,754879,731,2003-07-30T00:00:00,9.670370488888889,46.3180995,32,0.010807128439823,0,0,9,0,9.670376456694825,46.31859210283116,2728.089,2819.7944,2776.2788,2775.1782,38.802834,353.7926106452942,1,COPDEM30,133
RGI2000-v7.0-G-11-02148,CASTEL NORD VADREC DAL,0,11,11-01,G009672E46307N,754877,731,2003-07-30T00:00:00,9.666377011111111,46.3101595,32,1.422119163719836,0,0,9,0,9.655746416936235,46.310625598001266,2496.655,3317.3662,2943.2876,2937.3447,24.708315,302.1817207336426,8,COPDEM30,1851
RGI2000-v7.0-G-11-02149,"",0,11,11-01,G009662E46303N,754876,731,2003-07-30T00:00:00,9.66161748888889,46.3031655,32,0.026123178740858,0,0,9,0,9.660984510198343,46.30249520779913,2820.571,2895.624,2842.477,2846.4392,19.656523,232.61263275146484,6,COPDEM30,262
RGI2000-v7.0-G-11-02150,CASTEL SUD VADREC DAL,0,11,11-01,G009666E46301N,754878,731,2003-07-30T00:00:00,9.667237548148147,46.300838999999996,32,0.34864116401817,0,0,9,0,9.660917908390097,46.298985998283015,2782.9285,3153.9897,2948.626,2960.6401,24.766745,256.3194122314453,7,COPDEM30,970
RGI2000-v7.0-G-11-02151,"",0,11,11-01,G009675E46303N,754881,731,2003-07-30T00:00:00,9.67368345,46.302282,32,0.02824212920974,0,0,9,0,9.672997012092553,46.3013454653631,3192.0598,3331.8738,3236.5942,3254.86,26.663237,263.7051544189453,7,COPDEM30,369
RGI2000-v7.0-G-11-02152,Rasica Ovest Inferiore,0,11,11-01,G009673E46297N,754880,731,2003-07-30T00:00:00,9.673034480555556,46.297025500000004,32,0.069348055549508,0,0,9,0,9.672041603338817,46.29546530081525,2728.067,2881.306,2798.8813,2799.2302,26.422644,176.8329,5,COPDEM30,445
RGI2000-v7.0-G-11-02153,Rasica Ovest Superiore,0,11,11-01,G009679E46298N,754882,731,2003-07-30T00:00:00,9.6794795,46.298472000000004,32,0.065451193869831,0,0,9,0,9.67801263674901,46.297536208585505,2996.5525,3159.6016,3081.4082,3076.1357,37.021465,273.54112243652344,7,COPDEM30,241
RGI2000-v7.0-G-11-02154,Rasica Est,0,11,11-01,G009681E46293N,754886,731,2003-07-30T00:00:00,9.681561738888888,46.2936,32,0.045645741185071,0,0,9,0,9.680067351645496,46.292130494894174,2765.6924,3015.814,2890.286,2888.7007,36.60658,200.4080352783203,5,COPDEM30,362
RGI2000-v7.0-G-11-02155,"",0,11,11-01,G009687E46293N,754891,731,2003-07-30T00:00:00,9.687007237037037,46.293027,32,0.012610169145854,0,0,9,0,9.68605783154031,46.292357831684406,3185.6504,3256.7192,3232.8447,3225.1062,22.569344,232.57245635986328,6,COPDEM30,181
RGI2000-v7.0-G-11-02156,Pizzo Torrone Ovest,0,11,11-01,G009692E46292N,754894,731,2003-07-30T00:00:00,9.691662493518518,46.2915155,32,0.081919738311194,0,0,9,0,9.69117767142314,46.28962736593162,2887.9507,3127.9421,3000.1628,2998.7075,34.083317,182.97830200195312,5,COPDEM30,472
RGI2000-v7.0-G-11-02157,Pizzo Torrone Est,0,11,11-01,G009699E46286N,754899,731,2003-07-30T00:00:00,9.698609000000001,46.286477,32,0.033324266412508,0,0,9,0,9.69839500983608,46.28499366393996,2743.219,2840.9429,2777.8315,2781.74,23.24759,209.16281127929688,6,COPDEM30,348
RGI2000-v7.0-G-11-02158,Cameraccio Est,0,11,11-01,G009705E46290N,754903,731,2003-07-30T00:00:00,9.704891522222223,46.290490000000005,32,0.038729848373014,0,0,9,0,9.70312420251679,46.28930222663891,3001.2036,3112.948,3053.7686,3058.3481,28.951101,161.50882,5,COPDEM30,197
RGI2000-v7.0-G-11-02159,"",0,11,11-01,G009718E46289N,754913,731,2003-07-30T00:00:00,9.718302999999999,46.288515000000004,32,0.013511563056363,0,0,9,0,9.717901013437935,46.28757290706684,3016.0059,3085.9492,3059.3367,3055.5364,20.347767,208.3555603027344,6,COPDEM30,213
RGI2000-v7.0-G-11-02160,Passo di Chiareggio,0,11,11-01,G009720E46291N,754914,731,2003-07-30T00:00:00,9.720472762962963,46.2906455,32,0.174726550764658,0,0,9,0,9.729997009776156,46.28938600509279,2560.2693,3053.3567,2747.8174,2761.2358,35.75019,80.46674,3,COPDEM30,1069
RGI2000-v7.0-G-11-02161,Punta Baroni,0,11,11-01,G009727E46287N,754925,731,2003-07-30T00:00:00,9.72704029074074,46.28657,32,0.078354288240914,0,0,9,0,9.73035573729768,46.28693626770869,2578.6782,2965.271,2721.6362,2737.8376,38.96581,80.45474,3,COPDEM30,550
RGI2000-v7.0-G-11-02162,Sissone,0,11,11-01,G009720E46298N,754915,731,2003-07-30T00:00:00,9.7197845,46.2975505,32,0.575532652113579,0,0,9,0,9.72559099104937,46.29643366604223,2681.1106,3221.9846,2916.4912,2917.4707,29.00602,87.38166,3,COPDEM30,1033
RGI2000-v7.0-G-11-02163,"",0,11,11-01,G009730E46304N,754930,731,2003-07-30T00:00:00,9.729801,46.303832,32,0.013505324824654,0,0,9,0,9.730571796877278,46.303205789516156,2693.897,2741.0752,2714.2812,2715.6353,23.13589,129.38347,4,COPDEM30,149
RGI2000-v7.0-G-11-02164,Disgrazia,0,11,11-01,G009743E46279N,754943,731,2003-07-30T00:00:00,9.742520500000001,46.279315,32,2.519607439423649,0,0,9,0,9.744377551273487,46.287092614877785,2367.4834,3497.607,2733.887,2750.3992,26.844135,357.65908885002136,1,COPDEM30,2098
RGI2000-v7.0-G-11-02165,Pioda Sud Ovest,0,11,11-01,G009732E46273N,754933,731,2003-07-30T00:00:00,9.732316022222221,46.2733075,32,0.036027656249042,0,0,9,0,9.730266274172719,46.27291424993769,2796.647,2975.9106,2904.4858,2898.21,31.273598,238.83834838867188,6,COPDEM30,316
RGI2000-v7.0-G-11-02166,Pioda Sud,0,11,11-01,G009733E46268N,754934,731,2003-07-30T00:00:00,9.733409974074075,46.267765,32,0.21708338482309,0,0,9,0,9.728473657668781,46.27022578940081,2711.3052,3064.168,2899.9812,2904.2136,26.944677,281.8138427734375,7,COPDEM30,868
RGI2000-v7.0-G-11-02167,Preda Rossa,0,11,11-01,G009741E46261N,754942,731,2003-07-30T00:00:00,9.741301282407408,46.2610985,32,0.814170718277481,0,0,9,0,9.735531625896405,46.25074039893673,2603.6223,3409.9092,2890.586,2946.7441,23.43753,213.2596740722656,6,COPDEM30,2437
RGI2000-v7.0-G-11-02168,Corna Rossa,0,11,11-01,G009747E46262N,754948,731,2003-07-30T00:00:00,9.746757492592593,46.261602499999995,32,0.048630588145483,0,0,9,0,9.744794799632984,46.26038747531629,2963.1038,3229.8735,3098.7644,3095.883,35.045464,249.6520614624024,7,COPDEM30,384
RGI2000-v7.0-G-11-02169,Cassandra Est,0,11,11-01,G009753E46263N,754952,731,2003-07-30T00:00:00,9.75319501111111,46.2626415,32,0.266592669653883,0,0,9,0,9.75802228121076,46.25979930914581,2924.5308,3448.243,3146.827,3157.5605,29.89298,153.30144,4,COPDEM30,951
RGI2000-v7.0-G-11-02170,Cassandra Superiore,0,11,11-01,G009761E46263N,754957,731,2003-07-30T00:00:00,9.760786985185186,46.262724,32,0.054036332507942,0,0,9,0,9.75892526683844,46.26138747055597,3120.1997,3306.1865,3234.4434,3230.0486,33.866695,173.57735,5,COPDEM30,343
RGI2000-v7.0-G-11-02171,"",0,11,11-01,G009762E46257N,754959,731,2003-07-30T00:00:00,9.761676228703703,46.2566445,32,0.046832175479564,0,0,9,0,9.76303546619967,46.25639646892729,2695.7122,2769.4297,2712.7173,2716.5273,13.198875,118.1194,4,COPDEM30,349
RGI2000-v7.0-G-11-02172,Cassandra Ovest,0,11,11-01,G009752E46255N,754951,731,2003-07-30T00:00:00,9.751927766666668,46.255359,32,0.061245113344321,0,0,9,0,9.753266008831018,46.25359579479762,2747.9126,2940.2878,2826.99,2835.9028,28.31608,113.9969,4,COPDEM30,485
RGI2000-v7.0-G-11-02173,"",0,11,11-01,G009746E46241N,754946,731,2003-07-30T00:00:00,9.745504477777779,46.2409545,32,0.034224101873847,0,0,9,0,9.745712535656796,46.24193615727193,2571.208,2711.4773,2640.7783,2634.5613,30.882801,51.919426,2,COPDEM30,286
RGI2000-v7.0-G-11-02174,"",0,11,11-01,G009739E46237N,754940,731,2003-07-30T00:00:00,9.739037499999998,46.237488,32,0.024313768536748,0,0,9,0,9.740192992081951,46.236671005183815,2804.7358,2912.9177,2841.2278,2849.2773,32.416958,111.157005,3,COPDEM30,233
RGI2000-v7.0-G-11-02175,Corni Bruciati II,0,11,11-01,G009734E46243N,754936,731,2003-07-30T00:00:00,9.734046249074074,46.2425165,32,0.030625651957063,0,0,9,0,9.732484008911884,46.242120601556444,2638.8381,2757.5967,2685.3682,2685.5195,25.160109,285.2809600830078,7,COPDEM30,215
RGI2000-v7.0-G-11-02176,Corni Bruciati I,0,11,11-01,G009736E46245N,754938,731,2003-07-30T00:00:00,9.735824016666667,46.244529,32,0.023405236359595,0,0,9,0,9.734075400687951,46.24470204688774,2618.2375,2787.3389,2698.2554,2699.6602,37.72534,241.3327789306641,6,COPDEM30,252
RGI2000-v7.0-G-11-02177,"",0,11,11-01,G009729E46238N,754927,731,2003-07-30T00:00:00,9.728534232407409,46.2376905,32,0.03601969400352,0,0,9,0,9.727379459277493,46.238606501449794,2401.798,2517.2644,2444.3838,2447.48,25.714796,297.8694610595703,8,COPDEM30,260
RGI2000-v7.0-G-11-02178,Ventina,0,11,11-01,G009768E46272N,754965,731,2003-07-30T00:00:00,9.768116149074075,46.2718545,32,2.209379710811564,0,0,9,0,9.780148500190807,46.28289001746585,2135.4673,3510.3079,2748.1606,2786.4453,25.596788,53.64463,2,COPDEM30,3627
RGI2000-v7.0-G-11-02179,Canalone della Vergine,0,11,11-01,G009761E46277N,754958,731,2003-07-30T00:00:00,9.760986762962963,46.277153,32,0.524559576518579,0,0,9,0,9.775042386382072,46.27980008125,2369.811,3226.2346,2949.6323,2908.3025,29.09061,65.47572,2,COPDEM30,1733
RGI2000-v7.0-G-11-02180,Pizzo Ventina,0,11,11-01,G009767E46284N,754963,731,2003-07-30T00:00:00,9.76653,46.283747000000005,32,0.122485481232325,0,0,9,0,9.767428669226174,46.28536050310958,2477.1094,2706.762,2597.8323,2595.4822,30.31116,26.18211,2,COPDEM30,398
RGI2000-v7.0-G-11-02181,"",0,11,11-01,G009767E46287N,754964,731,2003-07-30T00:00:00,9.767155500000001,46.2867125,32,0.019815258483154,0,0,9,0,9.767749401753735,46.28741111883456,2346.6067,2430.8806,2378.5193,2381.1768,26.335878,35.62877,2,COPDEM30,193
RGI2000-v7.0-G-11-02182,Pizzo Rachele,0,11,11-01,G009785E46272N,754970,731,2003-07-30T00:00:00,9.785246,46.271739999999994,32,0.024316762150756,0,0,9,0,9.78428720896957,46.27277260575027,2590.4192,2787.0247,2667.6733,2672.7317,38.056572,346.8898334503174,1,COPDEM30,295
RGI2000-v7.0-G-11-02183,Sessersa,0,11,11-01,G009786E46267N,754971,731,2003-07-30T00:00:00,9.785961,46.26728,32,0.044136754602224,0,0,9,0,9.78811167649966,46.2679181638699,2704.4543,2850.2754,2750.6646,2760.0334,27.543638,83.048645,3,COPDEM30,346
