rgi_id,Mean_velsurf_mag,Std_velsurf_mag,Min_velsurf_mag,Q1_velsurf_mag,Median_velsurf_mag,Q3_velsurf_mag,Max_velsurf_mag,Mean_velsurfobs_mag,Std_velsurfobs_mag,Min_velsurfobs_mag,Q1_velsurfobs_mag,Median_velsurfobs_mag,Q3_velsurfobs_mag,Max_velsurfobs_mag,MAE_velsurf_mag,n_obs_thk,coverage_pct,Mean_thk_model_at_obs,Std_thk_model_at_obs,Mean_thk_obs,Std_thk_obs,MAE_thk,Bias_thk,RMSE_thk,MedianAE_thk,Q95AE_thk,Min_thk_obs,Q1_thk_obs,Median_thk_obs,Q3_thk_obs,Max_thk_obs
RGI2000-v7.0-G-11-01177,6.98136043548584,5.067362308502197,0.0,2.23811799287796,6.848058462142944,10.69420862197876,20.046606063842773,9.098007202148438,7.123030662536621,0.0,3.9909799098968506,7.676941394805908,12.540229797363281,58.60382843017578,4.208765029907227,195,6.30659767141009,37.251277923583984,14.98481559753418,56.00025177001953,23.57776641845703,21.561901092529297,-18.748966217041016,27.013761051227437,17.795724868774414,47.59328193664551,11.5,38.10000038146973,51.33333206176758,70.75,115.7272720336914
RGI2000-v7.0-G-11-01064,2.021256446838379,1.3278270959854126,0.0,0.9056596159934998,1.851637840270996,3.163539946079254,4.842899322509766,4.719928741455078,3.799138069152832,0.0,2.342311143875122,3.7078042030334473,5.92934513092041,28.466787338256836,3.0736258029937744,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03953,4.304868698120117,3.193814992904663,0.0,1.4624226987361908,4.091716289520264,6.855507135391235,13.431985855102539,5.876516342163086,5.194393634796143,0.0,1.838343620300293,4.282166957855225,8.18418025970459,22.339855194091797,4.162469863891602,31,0.8201058201058201,30.3116397857666,27.091197967529297,49.129032135009766,12.273079872131348,31.465837478637695,-18.81739044189453,38.98629754778434,24.0,68.0,24.0,42.0,48.0,56.0,82.0
RGI2000-v7.0-G-11-03669,11.99906063079834,9.959808349609375,0.0,1.2474523782730103,11.867743492126465,20.222217559814453,44.639892578125,12.99876594543457,15.490408897399902,0.0,2.788723945617676,7.933477878570557,17.286865234375,98.08817291259766,11.093976974487305,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02913,1.5527513027191162,1.1166530847549438,0.0,0.48940546810626984,1.4720351696014404,2.488897919654846,5.072775840759277,3.9704649448394775,5.812965393066406,0.0,1.1879602670669556,2.0590226650238037,3.9968769550323486,73.15040588378906,2.871568202972412,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03239,20.131933212280273,15.882540702819824,0.0,6.316472291946411,19.60457992553711,31.283740043640137,146.7333221435547,11.695834159851074,10.377666473388672,0.0,4.287099599838257,9.259621143341064,15.500279188156128,66.26382446289062,15.662062644958496,278,4.152352501867065,117.3945541381836,53.159488677978516,119.7769775390625,49.75840759277344,34.2264518737793,-2.3824338912963867,45.42322409417208,24.324378967285156,92.8733455657958,18.0,70.5,120.0,156.0,225.0
RGI2000-v7.0-G-11-02897,4.3381476402282715,3.9016060829162598,0.0,1.1523175239562988,3.371732473373413,6.859391212463379,18.62283706665039,5.474466800689697,7.937083721160889,0.0,1.9446938037872314,3.2648472785949707,6.133804798126221,77.68450927734375,3.9469001293182373,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03872,2.1032214164733887,1.4814828634262085,0.0,0.9093168526887894,2.023786783218384,3.1647077798843384,7.381575584411621,2.8028013706207275,2.472113609313965,0.0,1.2617340385913849,2.1716388463974,3.6254454255104065,22.748043060302734,1.7035597562789917,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00189,4.792440414428711,3.5317161083221436,0.0,1.6969237923622131,4.4176459312438965,7.5736985206604,14.256514549255371,6.0444111824035645,6.544407367706299,0.0,1.7997175753116608,3.349628448486328,7.565603971481323,33.726646423339844,4.646982192993164,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03805,6.819455146789551,4.9820966720581055,0.0,2.9043171405792236,6.128306150436401,10.107394218444824,24.58143424987793,7.2224225997924805,6.679263591766357,0.0,3.084639549255371,5.410701751708984,9.034337759017944,50.087066650390625,4.909449100494385,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03393,5.211881160736084,3.4017221927642822,0.0,2.014398157596588,5.5164618492126465,7.793289661407471,12.628554344177246,7.3005051612854,6.3541460037231445,0.0,2.745548725128174,5.516082048416138,9.953199625015259,37.04928970336914,4.0907206535339355,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01756,4.5625224113464355,4.273716926574707,0.0,1.4465197920799255,3.1568398475646973,6.631755590438843,18.664079666137695,12.86161994934082,13.046754837036133,0.0,3.302398383617401,8.92779541015625,18.289278984069824,96.16927337646484,9.9021577835083,83,2.559358618563059,41.71200180053711,23.525236129760742,53.49409484863281,26.634714126586914,19.743488311767578,-11.78208065032959,24.081145120051264,18.216392517089844,44.55926475524901,16.5,32.19166660308838,53.11111068725586,58.783334732055664,118.22222137451172
RGI2000-v7.0-G-11-00833,6.965533256530762,7.494921684265137,0.0,1.0310571193695068,5.920945644378662,10.186848640441895,62.96027755737305,10.006756782531738,14.076273918151855,0.0,2.9716053009033203,5.629992485046387,10.391308307647705,96.6762924194336,6.990448474884033,454,4.136674259681094,74.27989196777344,34.9049186706543,69.10218048095703,28.961097717285156,25.541494369506836,5.177709579467773,31.34997679300377,21.60987663269043,61.00165939331055,5.761904716491699,50.92105293273926,69.06000137329102,85.73557662963867,155.27777099609375
RGI2000-v7.0-G-11-01422,2.6695547103881836,1.7950745820999146,0.0,1.2098633348941803,2.348569631576538,4.160925626754761,6.584317684173584,2.820761203765869,3.0668790340423584,0.0,1.3552931547164917,2.07371187210083,3.2973270416259766,29.6380672454834,1.707128643989563,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00773,52.54020309448242,60.555076599121094,0.0,11.441898584365845,26.30841827392578,70.3643970489502,282.0947265625,63.9259033203125,93.09981536865234,0.0,5.411591053009033,20.734874725341797,78.22135925292969,459.6170349121094,31.462074279785156,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00072,3.15993332862854,2.367443799972534,0.0,1.1760332882404327,3.06795072555542,4.596957445144653,10.852664947509766,5.215264320373535,6.487014293670654,0.0,2.0302631855010986,3.03849720954895,4.933055400848389,39.169708251953125,3.549635410308838,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00383,2.1525421142578125,1.7779333591461182,0.0,0.8339214026927948,1.730800211429596,2.9508312344551086,9.179386138916016,4.395167350769043,4.792780876159668,0.0,2.368764042854309,3.479820489883423,4.890997409820557,77.28741455078125,2.759089708328247,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02837,0.993943989276886,0.780647337436676,0.0,0.39134205877780914,0.9154356122016907,1.3602535128593445,3.6213972568511963,2.039447069168091,1.4154189825057983,0.0,1.0850023925304413,1.7618436217308044,2.682537317276001,7.2524919509887695,1.278934359550476,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01427,3.994739532470703,2.780113697052002,0.0,1.958050936460495,3.631881833076477,5.695841908454895,11.188931465148926,4.539278507232666,4.297791004180908,0.0,2.1080243587493896,3.3861310482025146,5.42249870300293,33.44761276245117,2.6310598850250244,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01060,19.97955894470215,20.622583389282227,0.0,4.468148231506348,13.517072677612305,29.418707847595215,98.13272094726562,13.782599449157715,15.668249130249023,0.0,3.4304425716400146,7.1176347732543945,19.69384765625,90.96041870117188,10.120793342590332,689,9.293229026166712,52.4825553894043,38.61812973022461,62.30095291137695,39.26511001586914,20.979604721069336,-9.81839656829834,28.152115834810047,14.418468475341797,62.98902893066406,3.0,33.959999084472656,51.0,78.23999786376953,189.0
RGI2000-v7.0-G-11-02634,4.308791160583496,2.6830291748046875,0.0,2.1598827838897705,4.132920980453491,6.631580591201782,10.95798110961914,5.877268314361572,4.674057483673096,0.0,2.930829882621765,4.2987635135650635,7.614664673805237,28.379520416259766,3.321371078491211,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02042,4.464444160461426,3.28513240814209,0.0,2.0438897609710693,3.891564130783081,6.062681198120117,14.773237228393555,5.430581569671631,5.02409553527832,0.0,2.9457401037216187,4.436853408813477,6.228914260864258,49.66991424560547,3.701396942138672,37,0.9749670619235836,54.8402099609375,20.791595458984375,93.97297668457031,47.62550354003906,39.45426940917969,-39.13276290893555,53.5732741497568,30.49884796142578,104.62498168945311,25.0,56.0,74.0,119.0,197.0
RGI2000-v7.0-G-11-02124,3.530057430267334,2.1866047382354736,0.0,1.8352417051792145,3.6628966331481934,5.254289865493774,8.789920806884766,3.5530331134796143,3.581594944000244,0.0,1.7743151187896729,2.732909321784973,4.112540006637573,33.27958297729492,2.798384428024292,168,5.175600739371534,48.32088088989258,16.235095977783203,60.64257049560547,28.659549713134766,19.249618530273438,-12.321683883666992,22.840305721020624,16.626839637756348,42.259883117675784,11.600000381469727,39.522727966308594,57.418182373046875,86.125,116.5
RGI2000-v7.0-G-11-01179,20.001928329467773,15.443577766418457,0.0,7.014896631240845,18.238676071166992,28.535395622253418,61.38958740234375,20.464733123779297,20.485637664794922,0.0,6.076518535614014,13.489960670471191,28.232205867767334,93.35823059082031,10.267595291137695,467,9.059165858389912,53.657508850097656,25.95930290222168,75.801513671875,38.86219024658203,27.99321937561035,-22.144001007080078,32.954945643754485,25.741329193115234,57.933565521240226,7.400000095367432,43.42222213745117,67.33333587646484,102.27563858032227,162.0
RGI2000-v7.0-G-11-00608,4.458866596221924,2.4129652976989746,0.0,2.60217547416687,4.606556177139282,6.29055392742157,10.757061958312988,9.215108871459961,10.766883850097656,0.0,3.575960874557495,5.941184043884277,10.197526216506958,82.18582153320312,5.648071765899658,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00721,3.412189483642578,2.7932796478271484,0.0,1.083968698978424,2.6867634057998657,5.321486473083496,11.654423713684082,11.090316772460938,10.314516067504883,0.0,3.0503913164138794,6.9235758781433105,18.14192533493042,47.7999382019043,8.858980178833008,82,4.916067146282973,21.910280227661133,5.088158130645752,40.05295944213867,10.922279357910156,18.746309280395508,-18.142671585083008,21.05510058732058,18.97883701324463,38.09478244781494,15.11111068725586,33.203572273254395,38.41666603088379,48.71249866485596,62.0
RGI2000-v7.0-G-11-01513,3.5637292861938477,3.436908721923828,0.0,1.0697187185287476,2.2208269834518433,5.09724497795105,14.70876407623291,5.794699192047119,4.7499613761901855,0.0,2.6120396852493286,4.321011304855347,7.569621443748474,26.513858795166016,4.412423610687256,204,4.081632653061225,39.532127380371094,13.564760208129883,65.06146240234375,40.22804260253906,31.233652114868164,-25.529321670532227,44.782051414671145,18.162471771240234,101.99739685058593,10.714285850524902,41.2232141494751,52.5,66.36428260803223,167.14285278320312
RGI2000-v7.0-G-11-01925,1.9725863933563232,1.543930172920227,0.0,0.5741365551948547,1.7099474668502808,3.1969897747039795,6.23712158203125,9.033934593200684,9.995018005371094,0.0,2.6823837757110596,5.465134620666504,11.41013765335083,58.05337142944336,7.453320026397705,157,6.811279826464208,51.816402435302734,21.704919815063477,29.6832332611084,12.488025665283203,25.194900512695312,22.133161544799805,33.88008062684105,18.660324096679688,77.34560699462888,6.0,22.25,29.0,37.85714340209961,63.25
RGI2000-v7.0-G-11-01581,13.553110122680664,14.14046573638916,0.0,3.4424617290496826,9.622479915618896,18.004074573516846,95.36109924316406,30.18608856201172,33.4130744934082,0.0,3.563170909881592,18.642135620117188,46.93549919128418,212.31689453125,21.31730079650879,362,4.7947019867549665,72.35003662109375,51.7750244140625,96.58744049072266,61.11198043823242,31.36640167236328,-24.237428665161133,43.158613202403615,18.65298843383789,85.40309295654296,14.5,43.57608604431152,72.39204406738281,152.58158493041992,243.8000030517578
RGI2000-v7.0-G-11-01182,12.226354598999023,9.922542572021484,0.0,3.527365505695343,10.442257404327393,19.693150997161865,41.18449020385742,12.540661811828613,12.114593505859375,0.0,3.422633469104767,8.042176246643066,19.14068603515625,54.72632598876953,6.236343860626221,414,11.135018827326519,77.5513916015625,53.09229278564453,87.84838104248047,55.90693283081055,24.968494415283203,-10.296989440917969,30.639876010733545,20.589265823364258,61.606179809570285,2.470588207244873,42.860923767089844,75.3485221862793,117.4703483581543,251.1199951171875
RGI2000-v7.0-G-11-01719,10.782193183898926,7.048567771911621,0.0,4.515610218048096,11.617377281188965,16.9171142578125,23.936813354492188,7.9570536613464355,8.865798950195312,0.0,2.1809041500091553,3.969515800476074,10.760499000549316,49.656639099121094,9.321114540100098,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03731,8.141886711120605,7.51957893371582,0.0,0.46407779306173325,7.334661483764648,13.591188669204712,26.652103424072266,10.675041198730469,17.061891555786133,0.0,2.275510013103485,3.931559443473816,10.644479513168335,102.45189666748047,10.675724029541016,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02455,1.6143580675125122,1.321535348892212,0.0,0.5244391560554504,1.2892935276031494,2.5788803100585938,7.059197902679443,4.939890384674072,4.7418341636657715,0.0,1.7660875022411346,3.2683987617492676,7.149217009544373,27.330860137939453,3.385636806488037,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01161,12.887980461120605,11.350946426391602,0.0,4.438978433609009,9.239371299743652,18.85878276824951,63.861324310302734,17.342002868652344,17.22274398803711,0.0,3.5728867053985596,9.93547534942627,27.914419174194336,88.90626525878906,10.416135787963867,112,3.4461538461538463,57.65778732299805,26.216903686523438,80.24341583251953,32.76872634887695,25.16502571105957,-22.58562660217285,29.319248748355896,25.229333877563477,48.418614196777334,25.125,54.39642524719238,76.66515731811523,95.28693199157715,155.6732635498047
RGI2000-v7.0-G-11-03124,2.2764573097229004,1.808815836906433,0.0,0.7978421300649643,1.755082130432129,3.6344670057296753,12.241106986999512,3.983964681625366,3.938159465789795,0.0,1.5838068723678589,3.108058452606201,5.282121658325195,72.4501953125,2.5027730464935303,54,1.5780245470485097,47.07496643066406,21.879159927368164,58.64814758300781,19.69316291809082,29.13221549987793,-11.573183059692383,35.0771836594183,26.92873191833496,63.80354480743407,17.0,45.25,55.0,73.75,97.0
RGI2000-v7.0-G-11-03943,1.8052549362182617,1.2154831886291504,0.0,0.83931964635849,1.6339592933654785,2.748167395591736,4.635523796081543,2.0782101154327393,1.2523285150527954,0.0,1.2020421624183655,2.1259340047836304,2.906474530696869,11.448802947998047,1.2934249639511108,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02611,14.164107322692871,13.059060096740723,0.0,4.502353310585022,10.367615699768066,20.126909255981445,76.73230743408203,24.333890914916992,26.177515029907227,0.0,4.555775284767151,15.071398735046387,37.74159526824951,158.78805541992188,13.421473503112793,471,3.7607793037368253,150.0819091796875,79.73870086669922,202.4934844970703,106.5146255493164,63.489044189453125,-52.41151809692383,80.65551748020714,53.75981140136719,142.94178771972656,8.666666984558105,109.33597183227539,202.88235473632812,297.2318115234375,448.3902587890625
RGI2000-v7.0-G-11-00977,12.183672904968262,11.359357833862305,0.0,4.228965640068054,7.924402713775635,18.382025718688965,54.045719146728516,12.874369621276855,11.07847785949707,0.0,4.198771119117737,9.276884078979492,19.011984825134277,47.88819122314453,6.772461414337158,234,6.25668449197861,52.882049560546875,24.418437957763672,54.62306213378906,24.499574661254883,14.415045738220215,-1.7409954071044922,18.26519894980017,11.07613468170166,35.84743404388427,6.0,35.8125,53.0625,73.33522987365723,119.0
RGI2000-v7.0-G-11-03398,5.1338887214660645,3.260511875152588,0.0,2.4827702045440674,5.145583152770996,7.753458023071289,13.866069793701172,23.138952255249023,71.0053482055664,0.0,2.206426739692688,3.924033761024475,9.54279899597168,605.739990234375,21.081178665161133,43,0.803888577304169,77.0526351928711,29.217212677001953,92.81395721435547,23.472158432006836,25.005701065063477,-15.761317253112793,32.85210779125329,18.503498077392578,68.55042266845702,46.0,70.0,96.0,112.0,130.0
RGI2000-v7.0-G-11-00482,1.7393709421157837,1.2429659366607666,0.0,0.5993836671113968,1.840259075164795,2.6096673607826233,4.7567315101623535,5.778892517089844,5.8469367027282715,0.0,2.8561811447143555,4.64424729347229,6.66770327091217,49.80809783935547,3.8871026039123535,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00191,2.498225450515747,2.42972993850708,0.0,0.6797338724136353,1.69731605052948,3.559041976928711,10.741498947143555,8.793919563293457,10.811561584472656,0.0,1.8224464654922485,3.6270053386688232,11.033801078796387,42.22792434692383,7.376507759094238,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00873,8.552947044372559,10.034719467163086,0.0,1.6019573509693146,4.6766135692596436,11.771831035614014,50.67191696166992,13.802326202392578,16.240238189697266,0.0,3.666922926902771,6.833626747131348,16.62496280670166,75.99143981933594,8.337449073791504,390,8.548882069267865,46.54396057128906,28.379884719848633,95.14054107666016,40.744537353515625,49.878089904785156,-48.59663391113281,57.343588215030636,53.822933197021484,98.99033660888671,26.0,64.0,89.11764526367188,123.88999938964844,189.44444274902344
RGI2000-v7.0-G-11-01748,2.5748140811920166,2.0943710803985596,0.0,0.815350815653801,2.1113556623458862,4.140927314758301,7.973343849182129,3.4824633598327637,2.4914097785949707,0.0,1.8374325633049011,2.898468494415283,4.528361797332764,19.85261344909668,2.50913405418396,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01632,34.0036506652832,36.930938720703125,0.0,8.479136943817139,22.95086097717285,43.5662784576416,205.83853149414062,18.766950607299805,21.988805770874023,0.0,4.388355493545532,10.6412353515625,22.186168670654297,123.71699523925781,18.83924102783203,469,5.02410283877879,59.871742248535156,24.921958923339844,57.78879928588867,28.033681869506836,22.197843551635742,2.0828819274902344,29.164153537562168,17.195384979248047,57.52519912719726,9.0,45.46154022216797,55.92856979370117,65.2727279663086,227.0
RGI2000-v7.0-G-11-01225,21.210046768188477,22.44851303100586,0.0,6.029878735542297,14.59950065612793,26.9480562210083,121.41946411132812,28.800697326660156,41.51119613647461,0.0,4.097031354904175,11.330122470855713,34.9099063873291,219.57394409179688,15.8528413772583,981,4.334187505522665,146.0328369140625,109.20917510986328,152.24237060546875,114.076416015625,37.46271896362305,-6.209468364715576,50.69398270813312,29.391830444335938,86.96684265136719,1.5,65.66666412353516,110.44444274902344,232.3333282470703,588.0
RGI2000-v7.0-G-11-03256,1.6253302097320557,1.4347233772277832,0.0,0.561786413192749,1.2407482862472534,2.3066269159317017,8.475581169128418,7.320666790008545,16.502408981323242,0.0,2.2191920280456543,3.9600980281829834,8.057185649871826,222.39402770996094,5.667263507843018,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01213,12.718820571899414,12.99382209777832,0.0,4.021021366119385,9.312408447265625,16.576784133911133,79.5298843383789,13.59018611907959,14.73789119720459,0.0,4.482890605926514,9.824036598205566,17.06177520751953,113.23799896240234,7.0259690284729,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01157,8.308022499084473,5.830141067504883,0.0,3.251633882522583,7.1955647468566895,13.216275215148926,20.744590759277344,15.435327529907227,15.353920936584473,0.0,3.9481778740882874,7.987089395523071,23.50133991241455,77.0864486694336,9.629623413085938,170,8.411677387431965,39.249244689941406,13.960397720336914,69.43323516845703,32.44560623168945,30.727415084838867,-30.183979034423828,39.353761012886366,26.28981876373291,79.49997138977051,14.100000381469727,43.70833396911621,59.19444465637207,92.93939590454102,130.72727966308594
RGI2000-v7.0-G-11-00404,0.6625173687934875,0.5035494565963745,0.0,0.2774057239294052,0.57314333319664,0.9315577298402786,3.010550022125244,5.859030246734619,6.64728307723999,0.0,2.4584625363349915,3.844698667526245,6.764517903327942,53.12735366821289,5.139005661010742,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00489,4.9217753410339355,2.9568893909454346,0.0,2.9030354022979736,4.852229118347168,7.334447979927063,13.702638626098633,5.189705848693848,5.195295333862305,0.0,2.7741920948028564,4.09375,6.284460544586182,53.575439453125,3.0293562412261963,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-01230,2.5941245555877686,3.28171968460083,0.0,0.41451799124479294,1.4972288608551025,3.296489655971527,19.92560577392578,25.96009635925293,38.20423889160156,0.0,3.9255884289741516,10.966486930847168,20.29216957092285,172.11839294433594,23.285409927368164,6,0.08445945945945946,20.809804916381836,11.357186317443848,91.36944580078125,27.68958282470703,70.55963897705078,-70.55963897705078,74.20786104332208,65.80974578857422,104.23698616027832,45.0,77.70000076293945,90.5250015258789,115.6875,124.66666412353516
RGI2000-v7.0-G-11-01505,0.024788817390799522,0.03782382607460022,0.00022109948622528464,0.00566339329816401,0.010210373438894749,0.021742960438132286,0.21959927678108215,4.7744340896606445,5.162117958068848,0.0,1.1052561402320862,2.6796388626098633,7.174636602401733,26.227779388427734,4.749401092529297,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03871,5.894218444824219,3.9810686111450195,0.0,2.2807750701904297,5.492859840393066,9.177778720855713,16.218854904174805,8.761674880981445,7.720886707305908,0.0,2.3725216388702393,6.490082502365112,13.67726755142212,34.08035659790039,7.231354236602783,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-03670,15.091144561767578,12.090964317321777,0.0,6.320562839508057,12.901761054992676,21.26657485961914,80.37530517578125,12.065070152282715,16.878206253051758,0.0,2.7303128242492676,5.772601127624512,13.802241325378418,96.91898345947266,12.98363208770752,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02607,7.857321262359619,5.982151985168457,0.0,2.6888535618782043,6.617733478546143,12.495300769805908,21.528261184692383,7.356569290161133,10.730111122131348,0.0,1.484058678150177,2.8618314266204834,9.05099105834961,155.1405029296875,5.698909759521484,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00955,39.624977111816406,42.50545120239258,0.0,9.539641380310059,26.535160064697266,49.408592224121094,211.16427612304688,18.833595275878906,21.487525939941406,0.0,4.9076467752456665,11.993598937988281,23.301331520080566,125.20277404785156,24.33780288696289,425,5.073415303808046,67.89640045166016,49.254268646240234,79.63655090332031,44.724273681640625,33.368629455566406,-11.740126609802246,42.19756535019971,28.249038696289062,81.2802429199218,9.117647171020508,48.48147964477539,65.76000213623047,97.0,222.5
RGI2000-v7.0-G-11-03010,3.0760393142700195,2.5249578952789307,0.0,0.866243377327919,2.6345478296279907,4.844793915748596,10.01484489440918,3.408766269683838,5.706344127655029,0.0,1.7408237755298615,2.548365592956543,3.677905559539795,159.6502227783203,3.247368335723877,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-02530,2.4433093070983887,1.8320715427398682,0.0,0.9159001111984253,2.1336889266967773,3.6699684858322144,10.233511924743652,7.615251064300537,9.321213722229004,0.0,2.2299983501434326,4.506136178970337,9.31641936302185,87.764404296875,5.706667900085449,1439,18.63265570374207,90.48269653320312,52.06703567504883,135.1024932861328,63.02176284790039,49.36450958251953,-44.619930267333984,61.01105136507545,42.630943298339844,116.19894180297851,13.333333015441895,77.16666793823242,150.0,187.7320556640625,254.95237731933594
RGI2000-v7.0-G-11-00105,1.787726640701294,1.6250648498535156,0.0,0.5347556173801422,1.3573148250579834,2.626158356666565,7.025032997131348,4.316530704498291,4.672306060791016,0.0,1.651989459991455,2.8473727703094482,4.811721324920654,28.9820499420166,2.9935078620910645,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00925,13.668712615966797,10.643214225769043,0.0,4.643205165863037,12.952910423278809,19.66368865966797,54.8240966796875,12.167508125305176,11.884123802185059,0.0,2.9246824979782104,7.839743375778198,18.114243507385254,61.796085357666016,8.07308578491211,408,4.167943610174686,47.900146484375,23.522838592529297,56.53965759277344,32.2415771484375,22.300107955932617,-8.639530181884766,31.755289913650607,15.694875717163086,71.57880935668945,10.714285850524902,37.412336349487305,48.08333396911621,61.09375,191.60000610351562
RGI2000-v7.0-G-11-03392,3.0647504329681396,2.998218059539795,0.0,0.6555369794368744,2.2361645698547363,4.5314109325408936,16.181644439697266,8.139688491821289,27.208988189697266,0.0,2.236297369003296,4.077899932861328,6.158475637435913,357.7126159667969,6.516328811645508,39,0.7444168734491315,51.475364685058594,30.089834213256836,91.44871520996094,30.73601531982422,43.32322311401367,-39.973358154296875,47.017948700469695,48.50373077392578,69.90304260253906,29.0,61.5,101.0,118.0,134.0
RGI2000-v7.0-G-11-01033,1.8216437101364136,1.126712679862976,0.0,0.8878063261508942,1.9675204157829285,2.733076274394989,5.798828601837158,3.1475274562835693,1.5003211498260498,0.0,2.1169121265411377,3.0247284173965454,4.376096963882446,6.731471538543701,1.5089930295944214,113,6.941031941031941,34.74386215209961,16.038915634155273,57.76425552368164,13.64189624786377,26.584930419921875,-23.020397186279297,29.209417376533935,22.675018310546875,48.02301712036131,13.800000190734863,54.90909194946289,60.0,65.44444274902344,89.44444274902344
RGI2000-v7.0-G-11-00607,22.070417404174805,20.14447021484375,0.0,7.387411117553711,16.046092987060547,30.738521575927734,106.3611068725586,15.279862403869629,16.0434627532959,0.0,3.7728880643844604,9.608933925628662,21.035319328308105,78.93173217773438,12.026678085327148,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
RGI2000-v7.0-G-11-00962,15.175435066223145,9.874398231506348,0.0,6.070586919784546,16.493867874145508,24.649240493774414,30.626054763793945,11.804488182067871,11.223006248474121,0.0,2.399053156375885,7.127742052078247,19.941654205322266,37.258235931396484,10.087843894958496,178,6.835637480798771,38.29418182373047,20.857559204101562,39.693050384521484,10.738313674926758,14.876731872558594,-1.3988564014434814,19.991080774857448,10.934537887573242,41.33888816833497,7.599999904632568,33.29545497894287,40.0,45.9745979309082,68.0
